Word,Freq,Rank
in's,5,634
action,5,635
told,5,636
letters,5,637
laertes?,5,638
blacke,5,639
bed,5,640
hands,5,641
round,5,642
quiet,5,643
heere's,5,644
said,5,645
brother,5,646
sure,5,647
'twas,5,648
borne,5,649
saue,5,650
e'ene,5,651
mans,5,652
lost,5,653
onely,5,654
another,5,655
dread,5,656
play:,4,657
beard,4,658
ouer,4,659
lady,4,660
lord;,4,661
halfe,4,662
barnardo,4,663
sing,4,664
lies,4,665
not:,4,666
heart:,4,667
ground,4,668
dreame,4,669
in.,4,670
lend,4,671
fault,4,672
glad,4,673
gentleman,4,674
kill'd,4,675
"there,",4,676
"adue,",4,677
madam,4,678
whether,4,679
"thought,",4,680
seeming,4,681
damn'd,4,682
christian,4,683
visit,4,684
"cause,",4,685
ha?,4,686
treasure,4,687
"doe,",4,688
"tongue,",4,689
of.,4,690
french,4,691
"greefe,",4,692
"other,",4,693
away:,4,694
"voyce,",4,695
pate,4,696
'twill,4,697
meete,4,698
truth,4,699
presently,4,700
"end,",4,701
certaine,4,702
houre,4,703
gone,4,704
treason,4,705
shal,4,706
direct,4,707
report,4,708
sound,4,709
white,4,710
"slaine,",4,711
polonius,4,712
instant,4,713
"faire,",4,714
prythee,4,715
hither,4,716
would'st,4,717
rather,4,718
"first,",4,719
violent,4,720
dangerous,4,721
tooke,4,722
"last,",4,723
dutie,4,724
fellowes,4,725
season,4,726
list,4,727
"thus,",4,728
cocke,4,729
nights,4,730
nature;,4,731
"late,",4,732
water,4,733
lord:,4,734
backe,4,735
"norway,",4,736
shot,4,737
stronger,4,738
loose,4,739
whom,4,740
knaue,4,741
"passion,",4,742
law,4,743
"breath,",4,744
"made,",4,745
wholsome,4,746
marcellus.,4,747
twice,4,748
confesse,4,749
"sleepe,",4,750
obey,4,751
sight,4,752
"note,",4,753
"france,",4,754
it's,4,755
warlike,4,756
"speake,",4,757
themselues,4,758
"hands,",4,759
wife,4,760
commend,4,761
knew,4,762
man.,4,763
"daughter,",4,764
discourse,4,765
sir.,4,766
choose,4,767
ioy,4,768
closes,4,769
memory,4,770
silence,4,771
"speech,",4,772
humbly,4,773
bene,4,774
particular,4,775
marcellus,4,776
"words,",4,777
"rest,",4,778
"madnesse,",4,779
"nothing,",4,780
"sister,",4,781
either,4,782
lordship,4,783
lacke,4,784
gallowes,4,785
command,4,786
eares,4,787
"head,",4,788
well.,4,789
perchance,4,790
together,4,791
hell,4,792
truly,4,793
murther,4,794
brought,4,795
behinde,4,796
this.,4,797
"while,",4,798
kept,4,799
worke,4,800
wisedome,4,801
"ioy,",4,802
naturall,4,803
morrow,4,804
voyce,4,805
bore,4,806
woo't,4,807
course,4,808
alexander,4,809
wil,4,810
"phrase,",4,811
sleepe,4,812
"thine,",4,813
shortly,4,814
holds,4,815
"land,",4,816
warrant,4,817
begge,4,818
sometimes,4,819
"follow,",4,820
start,4,821
loues,4,822
"crowne,",4,823
tale,4,824
returne,4,825
goodnight.,4,826
impart,4,827
count,4,828
meet,4,829
perhaps,4,830
heeles,4,831
base,4,832
gentlemen,4,833
"mouth,",4,834
rosincrance,4,835
"wrong,",4,836
try,4,837
gentle,4,838
dumbe,4,839
ophelia?,4,840
cannon,4,841
wherein,4,842
maiestie,4,843
gods,4,844
blessing,4,845
t',4,846
lands,4,847
spirits,4,848
send,4,849
thrice,4,850
kill,4,851
sayes,4,852
morning,4,853
king?,4,854
patience,4,855
throw,4,856
knowne,4,857
there?,4,858
moue,4,859
cursed,4,860
charge,4,861
thankes,4,862
"drinke,",4,863
"together,",4,864
farewell,4,865
woe,4,866
bound,4,867
foure,4,868
"deed,",4,869
sodaine,4,870
"horse,",3,871
seeing,3,872
there;,3,873
lead,3,874
seal'd,3,875
father:,3,876
worse,3,877
iustly,3,878
content,3,879
slaue,3,880
sits,3,881
away.,3,882
quicke,3,883
"before,",3,884
manet,3,885
"play,",3,886
"woe,",3,887
againe.,3,888
king:,3,889
bloody,3,890
"thinke,",3,891
1.play.,3,892
loue?,3,893
"lady,",3,894
indeede,3,895
mes.,3,896
choyce,3,897
locke,3,898
touching,3,899
